alignment_id,work_id,section_id,section_unit,segment_type,alignment_granularity,is_coarse_alignment,coarse_alignment_reason,source_segment_count,target_segment_count,alignment_type,confidence,order,chinese_ref,chinese_text,translation_ref,translation_text
laozi-chapter-015__align-004,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,7,老子 15.7,猶兮若畏四鄰，,老子 15.4,irresolute like those who are afraid of all around them;
laozi-chapter-015__align-005,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,8,老子 15.8,儼兮其若容，,老子 15.5,grave like a guest (in awe of his host);
laozi-chapter-015__align-006,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,9,老子 15.9,渙兮若冰之將釋，,老子 15.6,evanescent like ice that is melting away;
laozi-chapter-015__align-007,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 15.10,敦兮其若樸，,老子 15.7,unpretentious like wood that has not been fashioned into anything;
laozi-chapter-015__align-008,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,11,老子 15.11,曠兮其若谷，,老子 15.8,"vacant like a valley, and dull like muddy water."
laozi-chapter-015__align-009,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,2,3,exact_or_near_exact,1.0,12,老子 15.12 - 老子 15.13,混兮其若濁。孰能濁以靜之徐清？,老子 15.9 - 老子 15.11,"Who can (make) the muddy water (clear)? Let it be still, and it will gradually become clear. Who can secure the condition of rest?"
laozi-chapter-015__align-010,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,14,老子 15.14 - 老子 15.15,孰能安以久動之徐生？保此道者不欲盈，,老子 15.12 - 老子 15.13,"Let movement go on, and the condition of rest will gradually arise. They who preserve this method of the Dao do not wish to be full (of themselves)."
laozi-chapter-015__align-011,laozi,laozi-chapter-015,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,16,老子 15.16 - 老子 15.17,夫唯不盈，故能蔽不新成。,老子 15.14,It is through their not being full of themselves that they can afford to seem worn and not appear new and complete.
laozi-chapter-016__align-001,laozi,laozi-chapter-016,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 16.1 - 老子 16.2,致虛極，守靜篤。,老子 16.1,"The (state of) vacancy should be brought to the utmost degree, and that of stillness guarded with unwearying vigour."
laozi-chapter-016__align-002,laozi,laozi-chapter-016,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,3,老子 16.3 - 老子 16.5,萬物並作，吾以觀復。夫物芸芸，,老子 16.2 - 老子 16.3,"All things alike go through their processes of activity, and (then) we see them return (to their original state). When things (in the vegetable world) have displayed their luxuriant growth, we see each of them return to its root."
laozi-chapter-016__align-003,laozi,laozi-chapter-016,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,6,老子 16.6,各復歸其根。,老子 16.4,This returning to their root is what we call the state of stillness;
laozi-chapter-016__align-004,laozi,laozi-chapter-016,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,7,老子 16.7,歸根曰靜，,老子 16.5,and that stillness may be called a reporting that they have fulfilled their appointed end.
laozi-chapter-016__align-005,laozi,laozi-chapter-016,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,8,老子 16.8,是謂復命。,老子 16.6,"The report of that fulfilment is the regular, unchanging rule."
laozi-chapter-016__align-006,laozi,laozi-chapter-016,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,9,老子 16.9,復命曰常，,老子 16.7,To know that unchanging rule is to be intelligent;
laozi-chapter-016__align-007,laozi,laozi-chapter-016,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,10,老子 16.10,知常曰明。,老子 16.8,not to know it leads to wild movements and evil issues.
laozi-chapter-016__align-008,laozi,laozi-chapter-016,chapter,sentence,grouped,False,,3,1,exact_or_near_exact,1.0,11,老子 16.11 - 老子 16.13,不知常，妄作凶。知常容，,老子 16.9,"The knowledge of that unchanging rule produces a (grand) capacity and forbearance, and that capacity and forbearance lead to a community (of feeling with all things)."
laozi-chapter-016__align-009,laozi,laozi-chapter-016,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 16.14,容乃公，,老子 16.10,From this community of feeling comes a kingliness of character;
laozi-chapter-016__align-010,laozi,laozi-chapter-016,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,15,老子 16.15,公乃王，,老子 16.11,and he who is king-like goes on to be heaven-like.
laozi-chapter-016__align-011,laozi,laozi-chapter-016,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,16,老子 16.16,王乃天，,老子 16.12,In that likeness to heaven he possesses the Dao.
laozi-chapter-016__align-012,laozi,laozi-chapter-016,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,17,老子 16.17,天乃道，,老子 16.13,"Possessed of the Dao, he endures long;"
laozi-chapter-016__align-013,laozi,laozi-chapter-016,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,18,老子 16.18 - 老子 16.19,道乃久，沒身不殆。,老子 16.14,"and to the end of his bodily life, is exempt from all danger of decay."
laozi-chapter-017__align-001,laozi,laozi-chapter-017,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 17.1 - 老子 17.2,大上，下知有之，,老子 17.1,"In the highest antiquity, (the people) did not know that there were (their rulers)."
laozi-chapter-017__align-002,laozi,laozi-chapter-017,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,3,老子 17.3,其次親而譽之，,老子 17.2 - 老子 17.3,In the next age they loved them and praised them. In the next they feared them;
laozi-chapter-017__align-003,laozi,laozi-chapter-017,chapter,sentence,grouped,False,,3,2,exact_or_near_exact,1.0,4,老子 17.4 - 老子 17.6,其次畏之，其次侮之。信不足焉，,老子 17.4 - 老子 17.5,in the next they despised them. Thus it was that when faith (in the Dao) was deficient (in the rulers) a want of faith in them ensued (in the people).
laozi-chapter-017__align-004,laozi,laozi-chapter-017,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,7,老子 17.7 - 老子 17.8,有不信焉。悠兮其貴言，,老子 17.6,"How irresolute did those (earliest rulers) appear, showing (by their reticence) the importance which they set upon their words!"
laozi-chapter-017__align-005,laozi,laozi-chapter-017,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,9,老子 17.9 - 老子 17.10,功成事遂，百姓皆謂我自然。,老子 17.7,"Their work was done and their undertakings were successful, while the people all said, 'We are as we are, of ourselves!'"
laozi-chapter-018__align-001,laozi,laozi-chapter-018,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 18.1 - 老子 18.2,大道廢，有仁義；,老子 18.1,"When the Great Dao (Way or Method) ceased to be observed, benevolence and righteousness came into vogue."
laozi-chapter-018__align-002,laozi,laozi-chapter-018,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,3,老子 18.3 - 老子 18.4,智慧出，有大偽；,老子 18.2,"(Then) appeared wisdom and shrewdness, and there ensued great hypocrisy."
laozi-chapter-018__align-003,laozi,laozi-chapter-018,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,5,老子 18.5 - 老子 18.6,六親不和，有孝慈；,老子 18.3,"When harmony no longer prevailed throughout the six kinships, filial sons found their manifestation;"
laozi-chapter-018__align-004,laozi,laozi-chapter-018,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,7,老子 18.7 - 老子 18.8,國家昏亂，有忠臣。,老子 18.4,"when the states and clans fell into disorder, loyal ministers appeared."
laozi-chapter-019__align-001,laozi,laozi-chapter-019,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,1,老子 19.1 - 老子 19.2,絕聖棄智，民利百倍；,老子 19.1,"If we could renounce our sageness and discard our wisdom, it would be better for the people a hundredfold."
laozi-chapter-019__align-002,laozi,laozi-chapter-019,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,3,老子 19.3 - 老子 19.4,絕仁棄義，民復孝慈；,老子 19.2,"If we could renounce our benevolence and discard our righteousness, the people would again become filial and kindly."
laozi-chapter-019__align-003,laozi,laozi-chapter-019,chapter,sentence,grouped,False,,3,3,exact_or_near_exact,1.0,5,老子 19.5 - 老子 19.7,絕巧棄利，盜賊無有。此三者以為文不足，,老子 19.3 - 老子 19.5,"If we could renounce our artful contrivances and discard our (scheming for) gain, there would be no thieves nor robbers. Those three methods (of government) Thought olden ways in elegance did fail"
laozi-chapter-019__align-004,laozi,laozi-chapter-019,chapter,sentence,grouped,False,,1,2,exact_or_near_exact,1.0,8,老子 19.8,故令有所屬﹕見素抱樸，,老子 19.6 - 老子 19.7,"And made these names their want of worth to veil; But simple views, and courses plain and true"
laozi-chapter-019__align-005,laozi,laozi-chapter-019,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,9,老子 19.9,少私寡欲。,老子 19.8,Would selfish ends and many lusts eschew.
laozi-chapter-020__align-001,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 20.1,絕學無憂，,老子 20.1,When we renounce learning we have no troubles.
laozi-chapter-020__align-002,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,2,老子 20.2,唯之與阿，,老子 20.2,"The (ready) 'yes,' and (flattering) 'yea;'"
laozi-chapter-020__align-003,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,3,老子 20.3 - 老子 20.4,相去幾何？善之與惡，,老子 20.3 - 老子 20.4,"Small is the difference they display. But mark their issues, good and ill;"
laozi-chapter-020__align-004,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,5,老子 20.5,相去若何？,老子 20.5,What space the gulf between shall fill?
laozi-chapter-020__align-005,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,6,老子 20.6,人之所畏，,老子 20.6,What all men fear is indeed to be feared;
laozi-chapter-020__align-006,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,7,老子 20.7 - 老子 20.8,不可不畏。荒兮其未央哉﹗,老子 20.7,but how wide and without end is the range of questions (asking to be discussed)!
laozi-chapter-020__align-007,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,9,老子 20.9,眾人熙熙，,老子 20.8,The multitude of men look satisfied and pleased;
laozi-chapter-020__align-008,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,10,老子 20.10 - 老子 20.11,如享太牢，如春登臺。,老子 20.9,"as if enjoying a full banquet, as if mounted on a tower in spring."
laozi-chapter-020__align-009,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,12,老子 20.12,我獨泊兮其未兆，,老子 20.10,"I alone seem listless and still, my desires having as yet given no indication of their presence."
laozi-chapter-020__align-010,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,13,老子 20.13,如嬰兒之未孩；,老子 20.11,I am like an infant which has not yet smiled.
laozi-chapter-020__align-011,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,14,老子 20.14,儽儽兮若無所歸。,老子 20.12,"I look dejected and forlorn, as if I had no home to go to."
laozi-chapter-020__align-012,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,15,老子 20.15,眾人皆有餘，,老子 20.13,The multitude of men all have enough and to spare.
laozi-chapter-020__align-013,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,16,老子 20.16,而我獨若遺。,老子 20.14,I alone seem to have lost everything.
laozi-chapter-020__align-014,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,17,老子 20.17 - 老子 20.18,我愚人之心也哉﹗沌沌兮，,老子 20.15 - 老子 20.16,My mind is that of a stupid man; I am in a state of chaos.
laozi-chapter-020__align-015,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,19,老子 20.19 - 老子 20.20,俗人昭昭，我獨昏昏。,老子 20.17,"Ordinary men look bright and intelligent, while I alone seem to be benighted."
laozi-chapter-020__align-016,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,21,老子 20.21 - 老子 20.22,俗人察察，我獨悶悶。,老子 20.18,"They look full of discrimination, while I alone am dull and confused."
laozi-chapter-020__align-017,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,23,老子 20.23 - 老子 20.24,澹兮其若海，飂兮若無止。,老子 20.19,"I seem to be carried about as on the sea, drifting as if I had nowhere to rest."
laozi-chapter-020__align-018,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,25,老子 20.25 - 老子 20.26,眾人皆有以，而我獨頑似鄙。,老子 20.20,"All men have their spheres of action, while I alone seem dull and incapable, like a rude borderer."
laozi-chapter-020__align-019,laozi,laozi-chapter-020,chapter,sentence,grouped,False,,2,1,exact_or_near_exact,1.0,27,老子 20.27 - 老子 20.28,我獨異於人，而貴食母。,老子 20.21,"(Thus) I alone am different from other men, but I value the nursing-mother (the Dao)."
laozi-chapter-021__align-001,laozi,laozi-chapter-021,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,1,老子 21.1,孔德之容，,老子 21.1,The grandest forms of active force
laozi-chapter-021__align-002,laozi,laozi-chapter-021,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,2,老子 21.2,惟道是從。,老子 21.2,"From Dao come, their only source."
laozi-chapter-021__align-003,laozi,laozi-chapter-021,chapter,sentence,grouped,False,,2,2,exact_or_near_exact,1.0,3,老子 21.3 - 老子 21.4,道之為物，惟恍惟惚。,老子 21.3 - 老子 21.4,"Who can of Dao the nature tell? Our sight it flies, our touch as well."
laozi-chapter-021__align-004,laozi,laozi-chapter-021,chapter,sentence,grouped,False,,2,3,exact_or_near_exact,1.0,5,老子 21.5 - 老子 21.6,惚兮恍兮，其中有象；,老子 21.5 - 老子 21.7,"Eluding sight, eluding touch, The forms of things all in it crouch; Eluding touch, eluding sight,"
laozi-chapter-021__align-005,laozi,laozi-chapter-021,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,7,老子 21.7,恍兮惚兮，,老子 21.8,"There are their semblances, all right."
laozi-chapter-021__align-006,laozi,laozi-chapter-021,chapter,sentence,grouped,False,,1,1,exact_or_near_exact,1.0,8,老子 21.8,其中有物。,老子 21.9,"Profound it is, dark and obscure;"
